Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2022-10-08 09:58,Cell,"Verizon LTE",33.938657,-83.386406,612448,790541417,49153,75358903,27,"Atlanta, GA","2600:1005:b040:16a:78c1:c3e8:d8a8:a608","2600:1005:b040:16a:78c1:c3e8:d8a8:a608",No
2022-10-08 09:51,Cell,"Verizon NRNSA",33.939181,-83.386491,1738205,2748784050,108655,128234974,11,"Atlanta, GA","2600:1005:b023:b24b:41ec:f50d:2151:c0f4","2600:1005:b023:b24b:41ec:f50d:2151:c0f4",No
2022-10-08 09:51,Cell,"Verizon NRNSA",33.939181,-83.386491,1779227,3095228227,125819,128104205,11,"Atlanta, GA","2600:1005:b023:b24b:41ec:f50d:2151:c0f4","2600:1005:b023:b24b:41ec:f50d:2151:c0f4",No
2022-10-08 09:50,Cell,"Verizon NRNSA",33.939181,-83.386491,1812806,2265799773,166489,128080559,11,"Atlanta, GA","2600:1005:b023:b24b:41ec:f50d:2151:c0f4","2600:1005:b023:b24b:41ec:f50d:2151:c0f4",No
2022-10-08 09:50,Cell,"Verizon NRNSA",33.939181,-83.386491,1630077,2380604402,208739,128126806,8,"Atlanta, GA","2600:1005:b023:b24b:41ec:f50d:2151:c0f4","2600:1005:b023:b24b:41ec:f50d:2151:c0f4",No
2022-10-08 09:40,Cell,"Verizon NRNSA",33.937459,-83.380192,1845924,2188176934,199039,128046649,10,"Atlanta, GA","100.67.138.89","174.209.104.142",No
2022-10-07 23:55,Cell,"Verizon NRNSA",33.946714,-83.372959,397576,434999221,37063,58643297,19,"Atlanta, GA","2600:1005:b024:d334:18a:b613:2457:9ac","2600:1005:b024:d334:18a:b613:2457:9ac",No
2022-10-07 23:47,Cell,"Verizon NRNSA",33.946483,-83.377353,283239,342813583,20343,25505768,13,"Atlanta, GA","2600:1005:b024:d334:18a:b613:2457:9ac","2600:1005:b024:d334:18a:b613:2457:9ac",No
2022-10-07 22:03,Wi-Fi,"SSID: ATT32eUWYd",33.937210,-83.378974,367034,399054277,331434,176008371,6,"Atlanta, GA","192.168.1.80","45.20.65.146",No
2022-10-07 21:51,Cell,"Verizon NRNSA",33.923990,-83.378514,1056455,1494809761,16068,27213642,13,"Atlanta, GA","2600:1005:b05d:a844:5a4:e9d7:a56a:946d","2600:1005:b05d:a844:5a4:e9d7:a56a:946d",No
2022-10-07 19:45,Cell,"Verizon LTE",32.731658,-82.719935,25071,30890900,2748,4622010,48,"Alma, GA","100.114.13.118","174.209.197.142",No
2022-10-03 19:57,Cell,"Verizon LTE",31.138532,-81.383788,89079,94529464,7340,9450840,34,"Atlanta, GA","2600:1005:b004:e0a6:9414:50c6:f0da:1c51","2600:1005:b004:e0a6:9414:50c6:f0da:1c51",No
2022-10-03 19:56,Cell,"Verizon LTE",31.138532,-81.383788,79738,136014056,8353,7704376,34,"Atlanta, GA","2600:1005:b004:e0a6:9414:50c6:f0da:1c51","2600:1005:b004:e0a6:9414:50c6:f0da:1c51",No
2022-10-01 11:37,Cell,"Verizon LTE",31.140825,-81.380433,48567,78666456,5582,9221952,41,"Jacksonville, FL","100.89.67.153","174.209.200.20",No
2022-10-01 11:29,Cell,"AT&T NRNSA",31.140850,-81.380412,450895,749294342,80608,81620920,26,"Jacksonville, FL","10.12.131.26","107.127.31.49",No
2022-09-28 12:51,Cell,"AT&T NRNSA",31.138567,-81.383752,323279,440071270,31137,51659658,27,"Gainesville, FL","2600:381:2206:548f:f1a4:d6dc:1cab:323f","2600:381:2206:548f:f1a4:d6dc:1cab:323f",No
2022-09-25 21:39,Cell,"Verizon LTE",31.138584,-81.383734,74377,117146162,14660,21824976,27,"Atlanta, GA","2600:1005:b025:4dbd:d449:70db:381f:15b7","2600:1005:b025:4dbd:d449:70db:381f:15b7",No
2022-09-25 21:38,Cell,"Verizon LTE",31.138584,-81.383734,78215,127677248,6122,11079336,32,"Atlanta, GA","2600:1005:b025:4dbd:d449:70db:381f:15b7","2600:1005:b025:4dbd:d449:70db:381f:15b7",No
2022-09-25 21:15,Cell,"Verizon LTE",31.138556,-81.383773,135839,228495121,8623,14168219,28,"Atlanta, GA","2600:1005:b025:4dbd:d449:70db:381f:15b7","2600:1005:b025:4dbd:d449:70db:381f:15b7",No
2022-09-25 18:03,Wi-Fi,"SSID: Community Guest",31.176607,-81.377195,3901,5949460,1067,1191394,7,"Alma, GA","192.168.18.67","209.212.136.233",No
2022-09-25 18:02,Wi-Fi,"SSID: Community Guest",31.176766,-81.377022,3860,5437891,1013,1740162,7,"Alma, GA","192.168.18.67","209.212.136.233",No
2022-09-21 14:32,Cell,"Verizon LTE",31.185331,-81.487502,14241,22257317,6914,12666370,43,"Atlanta, GA","2600:1005:b046:2de2:f181:b01a:eb85:d784","2600:1005:b046:2de2:f181:b01a:eb85:d784",No
2022-09-18 12:30,Cell,"Verizon LTE",31.140963,-81.380323,109067,155514440,16184,27568110,30,"Atlanta, GA","2600:1005:b062:e3f0:bc3e:7d19:8e07:8a2","2600:1005:b062:e3f0:bc3e:7d19:8e07:8a2",No
2022-09-16 13:24,Cell,"Verizon NRNSA",30.323979,-81.520400,356184,332713927,38330,47357177,38,"Atlanta, GA","2600:1005:b025:358c:dba:1c56:3856:9026","2600:1005:b025:358c:dba:1c56:3856:9026",No
2022-09-16 12:46,Cell,"Verizon NRNSA",30.435356,-81.582716,367189,566931634,10554,17751967,39,"Atlanta, GA","2600:1005:b025:358c:dba:1c56:3856:9026","2600:1005:b025:358c:dba:1c56:3856:9026",No
2022-09-16 12:36,Cell,"Verizon NRNSA",30.535433,-81.637091,74239,118599875,1303,1850000,48,"Atlanta, GA","2600:1005:b025:358c:dba:1c56:3856:9026","2600:1005:b025:358c:dba:1c56:3856:9026",No
2022-09-11 12:23,Cell,"AT&T NRNSA",31.227250,-81.496602,141091,175113121,23831,27705916,25,"Gainesville, FL","2600:381:120c:bb05:75e6:ac78:6f69:b68e","2600:381:120c:bb05:75e6:ac78:6f69:b68e",No
2022-09-10 19:30,Wi-Fi,"SSID: Eero",31.138561,-81.383771,352006,560394616,41444,39878647,13,"Jacksonville, FL","10.0.4.101","67.187.61.44",No
2022-09-10 19:27,Wi-Fi,"SSID: Eero",31.138560,-81.383771,285181,467189100,41438,40826568,18,"Jacksonville, FL","10.0.4.101","67.187.61.44",No
2022-09-08 19:39,Cell,"AT&T NRNSA",31.135041,-81.396379,123975,170884936,8090,13406708,33,"Gainesville, FL","2600:381:220e:fcb:c445:c51c:ff47:5539","2600:381:220e:fcb:c445:c51c:ff47:5539",No
2022-09-08 14:02,Cell,"Verizon LTE",31.138535,-81.383776,125823,196446775,5553,8543050,31,"Atlanta, GA","2600:1005:b04f:5b6d:4c32:7d65:1062:2e38","2600:1005:b04f:5b6d:4c32:7d65:1062:2e38",No
2022-09-07 11:41,Cell,"Verizon LTE",31.199309,-81.507390,62292,76357069,5957,9143192,30,"Atlanta, GA","2600:1005:b024:ee91:5da:ef98:80db:314d","2600:1005:b024:ee91:5da:ef98:80db:314d",No
2022-09-05 20:21,Cell,"Verizon LTE",31.138584,-81.383699,148973,226796176,11523,11337921,30,"Atlanta, GA","2600:1005:b012:6de2:2c37:7462:f47c:7e0d","172.17.0.1",No
2022-09-05 19:50,Cell,"Verizon LTE",31.138519,-81.383642,107578,154834440,3233,4259596,36,"Atlanta, GA","2600:1005:b005:4df:c8ad:fa1d:55d7:f2d9","172.17.0.1",No
2022-08-31 17:50,Cell,"Verizon LTE",31.217635,-81.519641,109584,187032818,6178,8426710,38,"Atlanta, GA","2600:1005:b056:89b5:6db0:bf4e:981e:3036","172.17.0.1",No
2022-08-31 16:58,Cell,"Verizon LTE",31.217989,-81.520452,67267,116464498,15444,18721975,28,"Atlanta, GA","2600:1005:b056:89b5:6db0:bf4e:981e:3036","172.17.0.1",No
2022-08-31 14:18,Cell,"Verizon LTE",31.185429,-81.487492,15681,26278942,11562,21308081,45,"Atlanta, GA","2600:1005:b056:89b5:6db0:bf4e:981e:3036","172.17.0.1",No
2022-08-31 12:28,Cell,"Verizon LTE",31.185044,-81.485130,33189,52859280,4860,8175168,33,"Atlanta, GA","2600:1005:b056:89b5:6db0:bf4e:981e:3036","172.17.0.1",No
2022-08-31 07:03,Cell,"AT&T NRNSA",31.138569,-81.383713,247801,436604408,23183,15082861,28,"Gainesville, FL","2600:381:b31d:4a54:3198:478a:c497:bebe","2600:381:b31d:4a54:3198:478a:c497:bebe",No
2022-08-30 21:35,Cell,"AT&T NRNSA",31.138574,-81.383768,275947,428125899,20902,21631721,27,"Gainesville, FL","2600:381:2219:2111:a983:2aa6:2297:6153","2600:381:2219:2111:a983:2aa6:2297:6153",No
2022-08-29 14:39,Cell,"Verizon LTE",31.185345,-81.487480,17095,25561984,11572,14146520,91,"Nahunta, GA","100.91.104.221","174.209.103.167",No
2022-08-29 14:13,Cell,"Verizon LTE",31.185342,-81.487485,33263,54939552,12487,20358125,45,"Jacksonville, FL","100.91.104.221","174.209.103.167",No
2022-08-28 21:38,Cell,"Verizon LTE",31.138628,-81.383776,70066,87524434,9638,12998688,41,"Alma, GA","100.91.192.221","174.209.96.138",No
2022-08-28 19:59,Cell,"Verizon LTE",31.138541,-81.383799,96378,148199072,2795,3533608,49,"Jacksonville, FL","100.91.192.221","174.209.96.138",No
2022-08-27 23:01,Cell,"Verizon LTE",31.138644,-81.383782,60034,82221182,5786,6956672,39,"Jacksonville, FL","100.84.7.149","174.209.194.252",No
2022-08-27 22:53,Cell,"Verizon LTE",31.138555,-81.380684,107455,121888011,11102,14976808,47,"Jacksonville, FL","100.84.7.149","174.209.194.252",No
2022-08-27 22:49,Cell,"Verizon LTE",31.138367,-81.380454,108998,129673988,14905,16780320,49,"Nahunta, GA","100.94.97.119","174.209.109.59",No
2022-08-27 22:39,Cell,"Verizon LTE",31.138561,-81.380500,93600,124701952,8892,14822793,47,"Jacksonville, FL","100.94.97.119","174.209.109.59",No
2022-08-27 22:34,Cell,"Verizon LTE",31.138493,-81.380478,95078,154036320,14732,25790016,49,"Jacksonville, FL","100.94.97.119","174.209.109.59",No
2022-08-27 20:31,Cell,"Verizon LTE",31.140855,-81.380408,63861,94974272,5867,10827318,39,"Jacksonville, FL","100.94.97.119","174.209.109.59",No
2022-08-25 21:08,Cell,"Verizon LTE",31.138652,-81.383679,58082,86645098,12458,18884192,39,"Jacksonville, FL","100.116.229.19","174.209.203.99",No
2022-08-24 16:39,Cell,"Verizon LTE",31.198261,-81.491557,6893,11304515,3123,4725472,59,"Alma, GA","100.91.243.183","174.209.211.234",No
2022-08-24 16:12,Cell,"T-Mobile NRNSA",31.198848,-81.491760,530150,524253088,56169,100739643,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 16:08,Cell,"T-Mobile NRNSA",31.199081,-81.491477,593566,803328504,72571,112100816,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 14:58,Cell,"T-Mobile NRNSA",31.185290,-81.487532,547281,558599455,34110,33354114,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 14:52,Cell,"T-Mobile NRNSA",31.185377,-81.487512,573832,793762391,31782,23345170,34,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 14:32,Cell,"T-Mobile NRNSA",31.185422,-81.487508,586882,944395397,32986,54987978,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 14:25,Cell,"T-Mobile NRNSA",31.185295,-81.487543,619552,886267728,40771,48665330,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-24 14:03,Cell,"T-Mobile NRNSA",31.185293,-81.487543,595864,774686938,37532,55631599,33,"Jacksonville, FL","2607:fb90:bea0:7eb8:4898:613:fae3:daf7","2607:fb90:bea0:7eb8:4898:613:fae3:daf7",No
2022-08-23 15:19,Cell,"Verizon LTE",31.138558,-81.383777,46023,76154144,4937,6127253,31,"Atlanta, GA","2600:1005:b059:596d:c0a6:cd1b:22a:1c0b","172.17.0.1",No
2022-08-22 17:54,Cell,"Verizon LTE",31.167245,-81.402331,82815,134660352,11536,17338032,32,"Atlanta, GA","2600:1005:b016:82c6:a856:258a:18d3:c537","172.17.0.1",No
2022-08-11 19:43,Cell,"Verizon NRNSA",30.340181,-81.540757,126534,210665606,65461,115013941,47,"Atlanta, GA","2600:1006:b153:72:c18a:6b79:fc47:712e","172.17.0.1",No
2022-08-11 19:42,Cell,"Verizon NRNSA",30.329982,-81.530776,286896,491653822,1257,2612516,38,"Atlanta, GA","2600:1006:b153:72:c18a:6b79:fc47:712e","172.17.0.1",No
2022-08-11 19:34,Cell,"Verizon NRNSA",30.258217,-81.527222,50564,67970940,27305,47786434,37,"Jacksonville, FL","100.85.24.70","174.211.225.186",No
2022-08-11 17:35,Cell,"Verizon NRNSA",30.253389,-81.525413,815172,1024258841,24938,22363103,60,"Jacksonville, FL","100.85.24.70","174.211.225.186",No
2022-08-11 16:59,Cell,"Verizon NRNSA",30.323708,-81.520037,128108,207301971,60554,39659729,30,"Jacksonville, FL","100.85.24.70","174.211.225.186",No
2022-08-11 16:36,Cell,"Verizon LTE",30.389242,-81.559036,63542,68520219,6296,10723032,42,"Atlanta, GA","2600:1005:b069:51ae:20f9:5b70:2dfa:c90f","172.17.0.1",No
2022-08-11 16:22,Cell,"Verizon NRNSA",30.539976,-81.637679,221157,266215913,7586,13015130,36,"Atlanta, GA","2600:1005:b069:51ae:20f9:5b70:2dfa:c90f","172.17.0.1",No
2022-08-11 16:20,Cell,"Verizon NRNSA",30.580188,-81.646991,10917,11221400,240,435985,58,"Atlanta, GA","2600:1005:b069:51ae:20f9:5b70:2dfa:c90f","172.17.0.1",No
2022-08-11 16:17,Cell,"Verizon NRNSA",30.621561,-81.650778,53357,89218592,1900,3103100,42,"Atlanta, GA","2600:1005:b069:51ae:20f9:5b70:2dfa:c90f","172.17.0.1",No
2022-08-11 16:14,Cell,"Verizon NRNSA",30.672752,-81.668818,51207,66489944,994,1835352,40,"Atlanta, GA","2600:1005:b069:51ae:20f9:5b70:2dfa:c90f","172.17.0.1",No
2022-08-09 13:26,Wi-Fi,"SSID: Eero",31.138526,-81.383786,354825,554041208,39830,39011968,18,"Jacksonville, FL","10.0.4.94","67.187.61.44",No
2022-07-30 22:20,Cell,"Verizon LTE",31.138562,-81.383661,26369,38189121,2003,3026560,55,"Jacksonville, FL","100.76.56.37","174.209.215.63",No
2022-07-26 15:31,Cell,"Verizon LTE",31.160749,-81.395458,101251,192578442,7304,12903538,46,"Jacksonville, FL","100.75.210.233","174.209.199.88",No
2022-07-26 14:07,Cell,"Verizon LTE",31.186057,-81.482096,12983,18423154,723,1199736,41,"Atlanta, GA","2600:1005:b04b:dd44:54c6:ce72:b14:df70","172.17.0.1",No
2022-07-25 22:30,Cell,"Verizon LTE",31.138559,-81.383737,36744,50021824,1105,1910130,41,"Atlanta, GA","2600:1005:b04b:dd44:54c6:ce72:b14:df70","172.17.0.1",No
2022-07-23 17:58,Cell,"Verizon LTE",31.135817,-81.396256,16507,17167826,325,681647,47,"Atlanta, GA","2600:1005:b02d:92e0:3de6:117:280:9c77","172.17.0.1",No
